date,category,item,unit,market,price_type,price,yesterday_price,week_avg,daily_change
2026-06-25,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Wholesale,320.0,326.0,329.14285714285717,-6.0
2026-06-26,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Wholesale,320.0,320.0,326.2857142857143,0.0
2026-06-30,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Wholesale,330.0,320.0,325.42857142857144,10.0
2026-07-01,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Wholesale,330.0,330.0,324.57142857142856,0.0
2026-07-02,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Wholesale,334.0,330.0,325.7142857142857,4.0
2026-07-03,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Wholesale,334.0,334.0,327.7142857142857,0.0
2026-07-06,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Wholesale,350.0,334.0,331.14285714285717,16.0
2026-07-07,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Wholesale,334.0,350.0,333.14285714285717,-16.0
2026-07-09,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Wholesale,330.0,334.0,334.57142857142856,-4.0
2026-07-10,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Wholesale,350.0,330.0,337.42857142857144,20.0
2026-07-13,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Wholesale,294.0,350.0,332.2857142857143,-56.0
2026-07-15,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Wholesale,310.0,294.0,328.85714285714283,16.0
2026-07-16,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Wholesale,300.0,310.0,324.0,-10.0
2026-06-16,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Retail,940.0,,940.0,
2026-06-17,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Retail,850.0,940.0,895.0,-90.0
2026-06-18,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Retail,690.0,850.0,826.6666666666666,-160.0
2026-06-19,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Retail,630.0,690.0,777.5,-60.0
2026-06-21,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Retail,630.0,630.0,748.0,0.0
2026-06-22,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Retail,850.0,630.0,765.0,220.0
2026-06-24,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Retail,980.0,850.0,795.7142857142857,130.0
2026-06-25,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Retail,900.0,980.0,790.0,-80.0
2026-06-26,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Retail,850.0,900.0,790.0,-50.0
2026-06-30,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Retail,920.0,850.0,822.8571428571429,70.0
2026-07-02,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Retail,980.0,920.0,872.8571428571429,60.0
2026-07-06,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Retail,1100.0,980.0,940.0,120.0
2026-07-07,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Retail,890.0,1100.0,945.7142857142857,-210.0
2026-07-09,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Retail,820.0,890.0,922.8571428571429,-70.0
2026-07-10,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Retail,820.0,820.0,911.4285714285714,0.0
2026-07-13,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Retail,650.0,820.0,882.8571428571429,-170.0
2026-07-15,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Retail,840.0,650.0,871.4285714285714,190.0
2026-06-16,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Wholesale,820.0,,820.0,
2026-06-17,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Wholesale,720.0,820.0,770.0,-100.0
2026-06-18,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Wholesale,550.0,720.0,696.6666666666666,-170.0
2026-06-19,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Wholesale,500.0,550.0,647.5,-50.0
2026-06-21,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Wholesale,500.0,500.0,618.0,0.0
2026-06-22,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Wholesale,720.0,500.0,635.0,220.0
2026-06-24,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Wholesale,850.0,720.0,665.7142857142857,130.0
2026-06-25,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Wholesale,770.0,850.0,658.5714285714286,-80.0
2026-06-26,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Wholesale,700.0,770.0,655.7142857142857,-70.0
2026-06-30,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Wholesale,770.0,700.0,687.1428571428571,70.0
2026-07-02,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Wholesale,860.0,770.0,738.5714285714286,90.0
2026-07-06,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Wholesale,900.0,860.0,795.7142857142857,40.0
2026-07-07,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Wholesale,750.0,900.0,800.0,-150.0
2026-07-09,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Wholesale,650.0,750.0,771.4285714285714,-100.0
2026-07-10,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Wholesale,650.0,650.0,754.2857142857143,0.0
2026-07-13,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Wholesale,520.0,650.0,728.5714285714286,-130.0
2026-07-15,GENERAL,Salaya,Rs./kg,Dambulla/Negombo,Wholesale,700.0,520.0,718.5714285714286,180.0
2026-06-16,GENERAL,Salaya,Rs./kg,Pettah/Peliyagoda,Wholesale,850.0,,850.0,
2026-06-17,GENERAL,Salaya,Rs./kg,Pettah/Peliyagoda,Wholesale,700.0,850.0,775.0,-150.0
2026-06-18,GENERAL,Salaya,Rs./kg,Pettah/Peliyagoda,Wholesale,550.0,700.0,700.0,-150.0
2026-06-19,GENERAL,Salaya,Rs./kg,Pettah/Peliyagoda,Wholesale,600.0,550.0,675.0,50.0
2026-06-21,GENERAL,Salaya,Rs./kg,Pettah/Peliyagoda,Wholesale,600.0,600.0,660.0,0.0
2026-06-22,GENERAL,Salaya,Rs./kg,Pettah/Peliyagoda,Wholesale,700.0,600.0,666.6666666666666,100.0
2026-06-23,GENERAL,Salaya,Rs./kg,Pettah/Peliyagoda,Wholesale,900.0,700.0,700.0,200.0
2026-06-24,GENERAL,Salaya,Rs./kg,Pettah/Peliyagoda,Wholesale,850.0,900.0,700.0,-50.0
2026-06-25,GENERAL,Salaya,Rs./kg,Pettah/Peliyagoda,Wholesale,700.0,850.0,700.0,-150.0
2026-06-26,GENERAL,Salaya,Rs./kg,Pettah/Peliyagoda,Wholesale,800.0,700.0,735.7142857142857,100.0
2026-06-30,GENERAL,Salaya,Rs./kg,Pettah/Peliyagoda,Wholesale,750.0,800.0,757.1428571428571,-50.0
2026-07-03,GENERAL,Salaya,Rs./kg,Pettah/Peliyagoda,Wholesale,1000.0,750.0,814.2857142857143,250.0
2026-07-06,GENERAL,Salaya,Rs./kg,Pettah/Peliyagoda,Wholesale,850.0,1000.0,835.7142857142857,-150.0
2026-07-07,GENERAL,Salaya,Rs./kg,Pettah/Peliyagoda,Wholesale,850.0,850.0,828.5714285714286,0.0
2026-07-09,GENERAL,Salaya,Rs./kg,Pettah/Peliyagoda,Wholesale,750.0,850.0,814.2857142857143,-100.0
2026-07-10,GENERAL,Salaya,Rs./kg,Pettah/Peliyagoda,Wholesale,700.0,750.0,814.2857142857143,-50.0
2026-07-13,GENERAL,Salaya,Rs./kg,Pettah/Peliyagoda,Wholesale,550.0,700.0,778.5714285714286,-150.0
2026-07-15,GENERAL,Salaya,Rs./kg,Pettah/Peliyagoda,Wholesale,750.0,550.0,778.5714285714286,200.0
2026-07-16,GENERAL,Salaya,Rs./kg,Pettah/Peliyagoda,Wholesale,900.0,750.0,764.2857142857143,150.0
2026-06-16,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Retail,245.0,,245.0,
2026-06-17,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Retail,245.0,245.0,245.0,0.0
2026-06-18,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Retail,245.0,245.0,245.0,0.0
2026-06-19,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Retail,245.0,245.0,245.0,0.0
2026-06-21,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Retail,245.0,245.0,245.0,0.0
2026-06-22,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Retail,245.0,245.0,245.0,0.0
2026-06-23,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Retail,245.0,245.0,245.0,0.0
2026-06-24,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Retail,245.0,245.0,245.0,0.0
2026-06-25,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Retail,245.0,245.0,245.0,0.0
2026-06-26,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Retail,245.0,245.0,245.0,0.0
2026-07-01,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Retail,240.0,245.0,244.28571428571428,-5.0
2026-07-02,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Retail,240.0,240.0,243.57142857142858,0.0
2026-07-03,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Retail,240.0,240.0,242.85714285714286,0.0
2026-07-06,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Retail,240.0,240.0,242.14285714285714,0.0
2026-07-07,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Retail,240.0,240.0,241.42857142857142,0.0
2026-07-09,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Retail,240.0,240.0,240.71428571428572,0.0
2026-07-10,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Retail,240.0,240.0,240.0,0.0
2026-07-13,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Retail,240.0,240.0,240.0,0.0
2026-07-15,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Retail,240.0,240.0,240.0,0.0
2026-07-16,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Retail,240.0,240.0,240.0,0.0
2026-06-16,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Wholesale,245.0,,245.0,
2026-06-17,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Wholesale,244.0,245.0,244.5,-1.0
2026-06-18,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Wholesale,244.0,244.0,244.33333333333334,0.0
2026-06-19,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Wholesale,243.0,244.0,244.0,-1.0
2026-06-21,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Wholesale,243.0,243.0,243.8,0.0
2026-06-22,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Wholesale,245.0,243.0,244.0,2.0
2026-06-23,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Wholesale,246.0,245.0,244.28571428571428,1.0
2026-06-24,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Wholesale,246.0,246.0,244.42857142857142,0.0
2026-06-25,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Wholesale,248.0,246.0,245.0,2.0
2026-06-26,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Wholesale,248.0,248.0,245.57142857142858,0.0
2026-06-30,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Wholesale,250.0,248.0,246.57142857142858,2.0
2026-07-01,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Wholesale,245.0,250.0,246.85714285714286,-5.0
2026-07-02,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Wholesale,248.0,245.0,247.28571428571428,3.0
2026-07-03,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Wholesale,245.0,248.0,247.14285714285714,-3.0
2026-07-06,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Wholesale,245.0,245.0,247.0,0.0
2026-07-07,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Wholesale,244.0,245.0,246.42857142857142,-1.0
2026-07-09,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Wholesale,244.0,244.0,245.85714285714286,0.0
2026-07-10,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Wholesale,244.0,244.0,245.0,0.0
2026-07-13,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Wholesale,242.0,244.0,244.57142857142858,-2.0
2026-07-15,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Wholesale,242.0,242.0,243.71428571428572,0.0
2026-07-16,GENERAL,Samba,Rs./kg,Dambulla/Negombo,Wholesale,244.0,242.0,243.57142857142858,2.0
2026-06-16,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Retail,250.0,,250.0,
2026-06-17,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Retail,250.0,250.0,250.0,0.0
2026-06-18,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Retail,250.0,250.0,250.0,0.0
2026-06-19,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Retail,250.0,250.0,250.0,0.0
2026-06-21,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Retail,250.0,250.0,250.0,0.0
2026-06-22,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Retail,250.0,250.0,250.0,0.0
2026-06-23,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Retail,250.0,250.0,250.0,0.0
2026-06-24,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Retail,250.0,250.0,250.0,0.0
2026-06-25,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Retail,250.0,250.0,250.0,0.0
2026-06-26,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Retail,250.0,250.0,250.0,0.0
2026-06-30,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Retail,250.0,250.0,250.0,0.0
2026-07-01,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Retail,250.0,250.0,250.0,0.0
2026-07-02,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Retail,250.0,250.0,250.0,0.0
2026-07-03,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Retail,250.0,250.0,250.0,0.0
2026-07-06,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Retail,250.0,250.0,250.0,0.0
2026-07-07,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Retail,250.0,250.0,250.0,0.0
2026-07-09,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Retail,250.0,250.0,250.0,0.0
2026-07-10,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Retail,250.0,250.0,250.0,0.0
2026-07-13,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Retail,250.0,250.0,250.0,0.0
2026-07-15,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Retail,250.0,250.0,250.0,0.0
2026-07-16,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Retail,250.0,250.0,250.0,0.0
2026-06-16,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Wholesale,245.0,,245.0,
2026-06-17,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Wholesale,245.0,245.0,245.0,0.0
2026-06-18,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Wholesale,245.0,245.0,245.0,0.0
2026-06-19,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Wholesale,245.0,245.0,245.0,0.0
2026-06-21,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Wholesale,245.0,245.0,245.0,0.0
2026-06-22,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Wholesale,245.0,245.0,245.0,0.0
2026-06-23,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Wholesale,245.0,245.0,245.0,0.0
2026-06-24,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Wholesale,245.0,245.0,245.0,0.0
2026-06-25,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Wholesale,245.0,245.0,245.0,0.0
2026-06-26,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Wholesale,245.0,245.0,245.0,0.0
2026-06-30,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Wholesale,245.0,245.0,245.0,0.0
2026-07-01,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Wholesale,243.0,245.0,244.71428571428572,-2.0
2026-07-02,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Wholesale,243.0,243.0,244.42857142857142,0.0
2026-07-03,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Wholesale,243.0,243.0,244.14285714285714,0.0
2026-07-06,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Wholesale,243.0,243.0,243.85714285714286,0.0
2026-07-07,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Wholesale,243.0,243.0,243.57142857142858,0.0
2026-07-09,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Wholesale,243.0,243.0,243.28571428571428,0.0
2026-07-10,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Wholesale,243.0,243.0,243.0,0.0
2026-07-13,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Wholesale,243.0,243.0,243.0,0.0
2026-07-15,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Wholesale,243.0,243.0,243.0,0.0
2026-07-16,GENERAL,Samba,Rs./kg,Pettah/Peliyagoda,Wholesale,243.0,243.0,243.0,0.0
2026-06-16,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Retail,220.0,,220.0,
2026-06-17,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Retail,205.0,220.0,212.5,-15.0
2026-06-18,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Retail,200.0,205.0,208.33333333333334,-5.0
2026-06-19,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Retail,205.0,200.0,207.5,5.0
2026-06-21,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Retail,205.0,205.0,207.0,0.0
2026-06-22,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Retail,245.0,205.0,213.33333333333334,40.0
2026-06-23,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Retail,210.0,245.0,212.85714285714286,-35.0
2026-06-24,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Retail,200.0,210.0,210.0,-10.0
2026-06-25,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Retail,225.0,200.0,212.85714285714286,25.0
2026-06-26,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Retail,155.0,225.0,206.42857142857142,-70.0
2026-07-01,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Retail,175.0,155.0,202.14285714285714,20.0
2026-07-02,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Retail,170.0,175.0,197.14285714285714,-5.0
2026-07-03,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Retail,170.0,170.0,186.42857142857142,0.0
2026-07-06,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Retail,210.0,170.0,186.42857142857142,40.0
2026-07-07,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Retail,180.0,210.0,183.57142857142858,-30.0
2026-07-09,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Retail,195.0,180.0,179.28571428571428,15.0
2026-07-10,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Retail,205.0,195.0,186.42857142857142,10.0
2026-07-13,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Retail,145.0,205.0,182.14285714285714,-60.0
2026-07-15,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Retail,165.0,145.0,181.42857142857142,20.0
2026-07-16,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Retail,155.0,165.0,179.28571428571428,-10.0
2026-06-16,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Wholesale,190.0,,190.0,
2026-06-17,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Wholesale,175.0,190.0,182.5,-15.0
2026-06-18,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Wholesale,170.0,175.0,178.33333333333334,-5.0
2026-06-19,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Wholesale,175.0,170.0,177.5,5.0
2026-06-21,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Wholesale,175.0,175.0,177.0,0.0
2026-06-22,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Wholesale,215.0,175.0,183.33333333333334,40.0
2026-06-23,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Wholesale,180.0,215.0,182.85714285714286,-35.0
2026-06-24,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Wholesale,170.0,180.0,180.0,-10.0
2026-06-25,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Wholesale,195.0,170.0,182.85714285714286,25.0
2026-06-26,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Wholesale,155.0,195.0,180.71428571428572,-40.0
2026-07-01,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Wholesale,145.0,155.0,176.42857142857142,-10.0
2026-07-02,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Wholesale,140.0,145.0,171.42857142857142,-5.0
2026-07-03,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Wholesale,140.0,140.0,160.71428571428572,0.0
2026-07-06,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Wholesale,180.0,140.0,160.71428571428572,40.0
2026-07-07,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Wholesale,150.0,180.0,157.85714285714286,-30.0
2026-07-09,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Wholesale,165.0,150.0,153.57142857142858,15.0
2026-07-10,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Wholesale,175.0,165.0,156.42857142857142,10.0
2026-07-13,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Wholesale,115.0,175.0,152.14285714285714,-60.0
2026-07-15,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Wholesale,135.0,115.0,151.42857142857142,20.0
2026-07-16,GENERAL,Snake gourd,Rs./kg,Dambulla/Negombo,Wholesale,125.0,135.0,149.28571428571428,-10.0
2026-06-16,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Retail,350.0,,350.0,
2026-06-17,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Retail,300.0,350.0,325.0,-50.0
2026-06-18,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Retail,300.0,300.0,316.6666666666667,0.0
2026-06-19,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Retail,300.0,300.0,312.5,0.0
2026-06-21,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Retail,300.0,300.0,310.0,0.0
2026-06-22,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Retail,350.0,300.0,316.6666666666667,50.0
2026-06-23,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Retail,350.0,350.0,321.42857142857144,0.0
2026-06-24,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Retail,350.0,350.0,321.42857142857144,0.0
2026-06-25,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Retail,400.0,350.0,335.7142857142857,50.0
2026-06-26,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Retail,400.0,400.0,350.0,0.0
2026-06-30,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Retail,400.0,400.0,364.2857142857143,0.0
2026-07-01,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Retail,350.0,400.0,371.42857142857144,-50.0
2026-07-02,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Retail,350.0,350.0,371.42857142857144,0.0
2026-07-03,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Retail,350.0,350.0,371.42857142857144,0.0
2026-07-06,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Retail,350.0,350.0,371.42857142857144,0.0
2026-07-07,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Retail,350.0,350.0,364.2857142857143,0.0
2026-07-09,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Retail,350.0,350.0,357.14285714285717,0.0
2026-07-10,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Retail,350.0,350.0,350.0,0.0
2026-07-13,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Retail,350.0,350.0,350.0,0.0
2026-07-15,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Retail,370.0,350.0,352.85714285714283,20.0
2026-07-16,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Retail,370.0,370.0,355.7142857142857,0.0
2026-06-16,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Wholesale,300.0,,300.0,
2026-06-17,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Wholesale,250.0,300.0,275.0,-50.0
2026-06-18,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Wholesale,250.0,250.0,266.6666666666667,0.0
2026-06-19,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Wholesale,250.0,250.0,262.5,0.0
2026-06-21,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Wholesale,250.0,250.0,260.0,0.0
2026-06-22,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Wholesale,300.0,250.0,266.6666666666667,50.0
2026-06-23,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Wholesale,300.0,300.0,271.42857142857144,0.0
2026-06-24,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Wholesale,300.0,300.0,271.42857142857144,0.0
2026-06-25,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Wholesale,350.0,300.0,285.7142857142857,50.0
2026-06-26,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Wholesale,350.0,350.0,300.0,0.0
2026-06-30,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Wholesale,350.0,350.0,314.2857142857143,0.0
2026-07-01,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Wholesale,300.0,350.0,321.42857142857144,-50.0
2026-07-02,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Wholesale,300.0,300.0,321.42857142857144,0.0
2026-07-03,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Wholesale,300.0,300.0,321.42857142857144,0.0
2026-07-06,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Wholesale,300.0,300.0,321.42857142857144,0.0
2026-07-07,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Wholesale,300.0,300.0,314.2857142857143,0.0
2026-07-09,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Wholesale,300.0,300.0,307.14285714285717,0.0
2026-07-10,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Wholesale,300.0,300.0,300.0,0.0
2026-07-13,GENERAL,Snake gourd,Rs./kg,Pettah/Peliyagoda,Wholesale,300.0,300.0,300.0,0.0
